Year,Month ,Day,period,Total Gross Load,BTM Western Purchases,BTM Upper WCD Purchases,BTM Solar Purchases,BTM Craig Solar, Total Net Load Serve ,,,,Source,,,,,
2019,6,14,21,53,2.19,0.04,0.12,0.56,50.31,,,,,,,,,
2019,6,14,22,53,2.19,0.04,0.06,0,50.41,,,,,,,,,
2019,6,14,23,49,2.19,0.04,0,0,47.14,,,,,,,,,
2019,6,14,24,47,2.19,0.04,0,0,44.43,,,,,,,,,
2019,6,15,1,46,2.19,0.04,0,0,43.96,,,,,,,,,
2019,6,15,2,47,2.19,0.04,0,0,44.58,,,,,,,,,
2019,6,15,3,46,2.19,0.04,0,0,43.78,,,,,,,,,
2019,6,15,4,45,2.19,0.04,0,0,42.54,,,,,,,,,
2019,6,15,5,46,2.19,0.04,0,0,43.43,,,,,,,,,
2019,6,15,6,47,2.19,0.04,0,0,44.42,,,,,,,,,
2019,6,15,7,47,2.19,0.04,0,0.06,44.72,,,,,,,,,
2019,6,15,8,50,2.19,0.04,0.06,2.11,45.12,,,,,,,,,
2019,6,15,9,54,2.19,0.04,0.3,3.89,47.61,,,,,,,,,
2019,6,15,10,56,2.19,0.04,0.24,3.89,49.14,,,,,,,,,
2019,6,15,11,52,2.19,0.04,0.42,3.89,45.59,,,,,,,,,
2019,6,15,12,54,2.19,0.04,0.42,3.89,47.1,,,,,,,,,
2019,6,15,13,53,2.19,0.04,0.36,3.89,46.54,,,,,,,,,
2019,6,15,14,51,2.19,0.04,0.3,3.89,44.61,,,,,,,,,
2019,6,15,15,54,2.19,0.04,0.54,3.89,47.14,,,,,,,,,
2019,6,15,16,53,2.19,0.04,0.24,3.89,46.63,,,,,,,,,
2019,6,15,17,51,2.19,0.04,0.36,3.89,45,,,,,,,,,
2019,6,15,18,51,2.19,0.04,0.3,3.89,45.04,,,,,,,,,
2019,6,15,19,50,2.19,0.04,0.18,3.89,44.04,,,,,,,,,
2019,6,15,20,50,2.19,0.04,0.12,3.02,44.8,,,,,,,,,
2019,6,15,21,52,2.19,0.04,0.12,0.52,48.76,,,,,,,,,
2019,6,15,22,53,2.19,0.04,0.06,0,50.92,,,,,,,,,
2019,6,15,23,51,2.19,0.04,0,0,49.07,,,,,,,,,
2019,6,15,24,48,2.19,0.04,0,0,45.85,,,,,,,,,
2019,6,16,1,46,2.19,0.04,0,0,44.02,,,,,,,,,
2019,6,16,2,45,2.19,0.04,0,0,43.25,,,,,,,,,
2019,6,16,3,45,2.19,0.04,0,0,42.47,,,,,,,,,
2019,6,16,4,44,2.19,0.04,0,0,42.24,,,,,,,,,
2019,6,16,5,44,2.19,0.04,0,0,41.46,,,,,,,,,
2019,6,16,6,45,2.19,0.04,0,0,42.64,,,,,,,,,
2019,6,16,7,48,2.19,0.04,0,0,45.92,,,,,,,,,
2019,6,16,8,51,2.19,0.04,0,0.34,48.08,,,,,,,,,
2019,6,16,9,53,2.19,0.04,0.06,1.71,48.6,,,,,,,,,
2019,6,16,10,53,2.19,0.04,0.06,2.28,48.79,,,,,,,,,
2019,6,16,11,53,2.19,0.04,0.06,2.09,49.06,,,,,,,,,
2019,6,16,12,54,2.19,0.04,0.18,1.37,50.04,,,,,,,,,
2019,6,16,13,54,2.19,0.04,0.3,2.02,49.34,,,,,,,,,
2019,6,16,14,53,2.19,0.04,0.18,2.16,48.46,,,,,,,,,
2019,6,16,15,53,2.19,0.04,0.3,3.89,46.5,,,,,,,,,
2019,6,16,16,53,2.19,0.04,0.48,3.06,46.81,,,,,,,,,
2019,6,16,17,52,2.19,0.04,0.36,1.81,47.39,,,,,,,,,
2019,6,16,18,51,2.19,0.04,0.12,3.49,45.38,,,,,,,,,
2019,6,16,19,49,2.19,0.04,0.18,3.07,43.22,,,,,,,,,
2019,6,16,20,50,2.19,0.04,0.18,1.79,45.61,,,,,,,,,
2019,6,16,21,52,2.19,0.04,0.06,0.21,49.72,,,,,,,,,
2019,6,16,22,53,2.19,0.04,0.06,0,50.87,,,,,,,,,
2019,6,16,23,49,2.19,0.04,0,0,46.87,,,,,,,,,
2019,6,16,24,45,2.19,0.04,0,0,43,,,,,,,,,
2019,6,17,1,44,2.19,0.04,0,0,41.36,,,,,,,,,
2019,6,17,2,42,2.19,0.04,0,0,40.24,,,,,,,,,
2019,6,17,3,43,2.19,0.04,0,0,40.56,,,,,,,,,
2019,6,17,4,40,2.19,0.04,0,0,37.59,,,,,,,,,
2019,6,17,5,40,2.19,0.04,0,0,37.75,,,,,,,,,
2019,6,17,6,41,2.19,0.04,0,0,39.09,,,,,,,,,
2019,6,17,7,48,2.19,0.04,0,0,45.66,,,,,,,,,
2019,6,17,8,53,2.19,0.04,0.06,2.06,48.2,,,,,,,,,
2019,6,17,9,60,2.19,0.04,0.36,2.2,54.79,,,,,,,,,
2019,6,17,10,61,2.19,0.04,0.48,3.88,53.95,,,,,,,,,
2019,6,17,11,63,2.19,0.04,0.54,3.88,56.48,,,,,,,,,
2019,6,17,12,58,2.19,0.04,0.54,3.88,51.05,,,,,,,,,
2019,6,17,13,63,2.19,0.04,0.54,3.88,56.83,,,,,,,,,
2019,6,17,14,60,2.19,0.04,0.48,3.88,53.38,,,,,,,,,
2019,6,17,15,62,2.19,0.04,0.54,3.88,55,,,,,,,,,
2019,6,17,16,64,2.19,0.04,0.42,3.88,56.99,,,,,,,,,
2019,6,17,17,53,2.19,0.04,0.36,3.88,46.77,,,,,,,,,
2019,6,17,18,53,2.19,0.04,0.3,3.88,46.48,,,,,,,,,
2019,6,17,19,53,2.19,0.04,0.48,3.88,46.56,,,,,,,,,
2019,6,17,20,51,2.19,0.04,0.36,2.3,46.49,,,,,,,,,
2019,6,17,21,54,2.19,0.04,0.18,0.44,51.1,,,,,,,,,
2019,6,17,22,59,2.19,0.04,0,0,56.5,,,,,,,,,
2019,6,17,23,54,2.19,0.04,0,0,52.1,,,,,,,,,
2019,6,17,24,50,2.19,0.04,0,0,47.91,,,,,,,,,
2019,6,18,1,47,2.19,0.04,0,0,45.08,,,,,,,,,
2019,6,18,2,45,2.19,0.04,0,0,43.17,,,,,,,,,
2019,6,18,3,47,2.19,0.04,0,0,44.98,,,,,,,,,
2019,6,18,4,52,2.19,0.04,0,0,50.2,,,,,,,,,
2019,6,18,5,53,2.19,0.04,0,0,51.04,,,,,,,,,
2019,6,18,6,48,2.19,0.04,0,0,45.47,,,,,,,,,
2019,6,18,7,54,2.19,0.04,0,0,51.97,,,,,,,,,
2019,6,18,8,62,2.19,0.04,0.06,1.88,58.14,,,,,,,,,
2019,6,18,9,63,2.19,0.04,0.36,3.86,56.58,,,,,,,,,
2019,6,18,10,65,2.19,0.04,0.48,3.88,58.32,,,,,,,,,
2019,6,18,11,61,2.19,0.04,0.54,3.88,54.66,,,,,,,,,
2019,6,18,12,66,2.19,0.04,0.54,3.88,59.49,,,,,,,,,
2019,6,18,13,68,2.19,0.04,0.54,3.88,60.87,,,,,,,,,
2019,6,18,14,66,2.19,0.04,0.54,3.88,58.93,,,,,,,,,
2019,6,18,15,66,2.19,0.04,0.54,3.88,59.16,,,,,,,,,
2019,6,18,16,59,2.19,0.04,0.48,3.88,52.7,,,,,,,,,
2019,6,18,17,53,2.19,0.04,0.54,3.88,46.43,,,,,,,,,
2019,6,18,18,52,2.19,0.04,0.48,3.88,45.49,,,,,,,,,
2019,6,18,19,53,2.19,0.04,0.48,3.88,46.46,,,,,,,,,
2019,6,18,20,53,2.19,0.04,0.42,2.85,47.05,,,,,,,,,
2019,6,18,21,53,2.19,0.04,0.3,0.49,49.56,,,,,,,,,
2019,6,18,22,54,2.19,0.04,0.06,0,52.06,,,,,,,,,
2019,6,18,23,49,2.19,0.04,0,0,46.95,,,,,,,,,
2019,6,18,24,45,2.19,0.04,0,0,42.55,,,,,,,,,
2019,6,19,1,43,2.19,0.04,0,0,40.42,,,,,,,,,
2019,6,19,2,45,2.19,0.04,0,0,42.61,,,,,,,,,
2019,6,19,3,46,2.19,0.04,0,0,44.01,,,,,,,,,
2019,6,19,4,47,2.19,0.04,0,0,45.13,,,,,,,,,
2019,6,19,5,53,2.19,0.04,0,0,50.61,,,,,,,,,
2019,6,19,6,51,2.19,0.04,0,0,49.11,,,,,,,,,
2019,6,19,7,51,2.19,0.04,0,0,48.92,,,,,,,,,
2019,6,19,8,52,2.19,0.04,0.06,1.56,48.47,,,,,,,,,
2019,6,19,9,54,2.19,0.04,0.36,3.37,48.16,,,,,,,,,
2019,6,19,10,53,2.19,0.04,0.48,3.88,46.36,,,,,,,,,
2019,6,19,11,53,2.19,0.04,0.54,3.88,46.54,,,,,,,,,
2019,6,19,12,57,2.19,0.04,0.54,3.88,50.35,,,,,,,,,
2019,6,19,13,62,2.19,0.04,0.54,3.88,55.8,,,,,,,,,
2019,6,19,14,61,2.19,0.04,0.48,3.88,54.39,,,,,,,,,
2019,6,19,15,55,2.19,0.04,0.54,3.88,48.55,,,,,,,,,
2019,6,19,16,60,2.19,0.04,0.54,3.88,53.21,,,,,,,,,
2019,6,19,17,52,2.19,0.04,0.54,3.88,45.59,,,,,,,,,
2019,6,19,18,49,2.19,0.04,0.54,3.88,42.48,,,,,,,,,
2019,6,19,19,48,2.19,0.04,0.54,2.81,42.9,,,,,,,,,
2019,6,19,20,49,2.19,0.04,0.48,2.29,43.73,,,,,,,,,
2019,6,19,21,52,2.19,0.04,0.3,0.37,49.44,,,,,,,,,
2019,6,19,22,57,2.19,0.04,0.06,0,54.58,,,,,,,,,
2019,6,19,23,53,2.19,0.04,0,0,50.65,,,,,,,,,
2019,6,19,24,55,2.19,0.04,0,0,52.58,,,,,,,,,
2019,6,20,1,55,2.19,0.04,0,0,52.61,,,,,,,,,
2019,6,20,2,53,2.19,0.04,0,0,51.14,,,,,,,,,
2019,6,20,3,51,2.19,0.04,0,0,48.61,,,,,,,,,
2019,6,20,4,46,2.19,0.04,0,0,44.25,,,,,,,,,
2019,6,20,5,52,2.19,0.04,0,0,50,,,,,,,,,
2019,6,20,6,54,2.19,0.04,0,0,51.84,,,,,,,,,
2019,6,20,7,53,2.19,0.04,0,0,50.58,,,,,,,,,
2019,6,20,8,52,2.19,0.04,0.06,1.48,48.61,,,,,,,,,
2019,6,20,9,52,2.19,0.04,0.24,3.43,46.36,,,,,,,,,
2019,6,20,10,57,2.19,0.04,0.42,3.88,50.81,,,,,,,,,
2019,6,20,11,53,2.19,0.04,0.48,3.88,46.76,,,,,,,,,
2019,6,20,12,58,2.19,0.04,0.48,3.88,51.33,,,,,,,,,
2019,6,20,13,66,2.19,0.04,0.48,3.88,59.81,,,,,,,,,
2019,6,20,14,60,2.19,0.04,0.24,3.88,53.25,,,,,,,,,
2019,6,20,15,56,2.19,0.04,0.24,3.88,50.02,,,,,,,,,
2019,6,20,16,53,2.19,0.04,0.24,3.88,46.95,,,,,,,,,
2019,6,20,17,49,2.19,0.04,0.3,3.67,42.99,,,,,,,,,
2019,6,20,18,50,2.19,0.04,0.18,3.88,43.21,,,,,,,,,
2019,6,20,19,50,2.19,0.04,0.18,3.66,43.48,,,,,,,,,
2019,6,20,20,49,2.19,0.04,0.06,2.45,44.52,,,,,,,,,
2019,6,20,21,51,2.19,0.04,0.06,0.26,48.03,,,,,,,,,
2019,6,20,22,52,2.19,0.04,0,0,49.95,,,,,,,,,
2019,6,20,23,49,2.19,0.04,0,0,46.47,,,,,,,,,
2019,6,20,24,45,2.19,0.04,0,0,42.76,,,,,,,,,
2019,6,21,1,46,2.19,0.04,0,0,44.03,,,,,,,,,
2019,6,21,2,46,2.19,0.04,0,0,43.49,,,,,,,,,
2019,6,21,3,45,2.19,0.04,0,0,43.04,,,,,,,,,
2019,6,21,4,45,2.19,0.04,0,0,42.9,,,,,,,,,
2019,6,21,5,51,2.19,0.04,0,0,48.62,,,,,,,,,
2019,6,21,6,57,2.19,0.04,0,0,54.43,,,,,,,,,
2019,6,21,7,57,2.19,0.04,0,0,54.96,,,,,,,,,
2019,6,21,8,58,2.19,0.04,0.06,1.68,54.13,,,,,,,,,
2019,6,21,9,70,2.19,0.04,0.24,3.55,64.19,,,,,,,,,
2019,6,21,10,66,2.19,0.04,0.18,3.88,60,,,,,,,,,
2019,6,21,11,72,2.19,0.04,0.18,3.88,65.97,,,,,,,,,
2019,6,21,12,63,2.19,0.04,0.12,3.88,56.83,,,,,,,,,
2019,6,21,13,71,2.19,0.04,0.18,3.88,64.41,,,,,,,,,
2019,6,21,14,73,2.19,0.04,0.18,3.88,67.06,,,,,,,,,
2019,6,21,15,68,2.19,0.04,0.18,3.88,61.46,,,,,,,,,
2019,6,21,16,57,2.19,0.04,0.18,3.88,50.78,,,,,,,,,
2019,6,21,17,57,2.19,0.04,0.12,3.88,50.56,,,,,,,,,
2019,6,21,18,57,2.19,0.04,0.12,2.86,51.36,,,,,,,,,
2019,6,21,19,56,2.19,0.04,0.24,3.73,49.32,,,,,,,,,
2019,6,21,20,55,2.19,0.04,0.06,2.54,50.65,,,,,,,,,
2019,6,21,21,56,2.19,0.04,0.06,0.43,53.45,,,,,,,,,
2019,6,21,22,57,2.19,0.04,0.06,0,54.76,,,,,,,,,
2019,6,21,23,55,2.19,0.04,0,0,52.31,,,,,,,,,
2019,6,21,24,50,2.19,0.04,0,0,47.95,,,,,,,,,
2019,6,22,1,49,2.19,0.04,0,0,46.42,,,,,,,,,
2019,6,22,2,47,2.19,0.04,0,0,44.32,,,,,,,,,
2019,6,22,3,46,2.19,0.04,0,0,43.41,,,,,,,,,
2019,6,22,4,45,2.19,0.04,0,0,43.22,,,,,,,,,
2019,6,22,5,47,2.19,0.04,0,0,44.57,,,,,,,,,
2019,6,22,6,47,2.19,0.04,0,0,45.24,,,,,,,,,
2019,6,22,7,50,2.19,0.04,0,0,47.42,,,,,,,,,
2019,6,22,8,53,2.19,0.04,0,1.79,48.91,,,,,,,,,
2019,6,22,9,64,2.19,0.04,0.06,3.83,57.67,,,,,,,,,
2019,6,22,10,63,2.19,0.04,0.42,3.88,56.13,,,,,,,,,
2019,6,22,11,62,2.19,0.04,0.48,3.88,55.51,,,,,,,,,
2019,6,22,12,65,2.19,0.04,0.48,3.88,57.95,,,,,,,,,
2019,6,22,13,65,2.19,0.04,0.48,3.88,58.75,,,,,,,,,
2019,6,22,14,64,2.19,0.04,0.48,3.88,57.66,,,,,,,,,
2019,6,22,15,62,2.19,0.04,0.24,3.88,55.59,,,,,,,,,
2019,6,22,16,55,2.19,0.04,0.3,3.88,48.85,,,,,,,,,
2019,6,22,17,54,2.19,0.04,0.18,3.88,47.45,,,,,,,,,
2019,6,22,18,53,2.19,0.04,0.24,3.88,46.62,,,,,,,,,
2019,6,22,19,53,2.19,0.04,0.12,3.88,46.6,,,,,,,,,
2019,6,22,20,52,2.19,0.04,0.18,3.01,46.51,,,,,,,,,
2019,6,22,21,52,2.19,0.04,0.06,0.55,49.52,,,,,,,,,
2019,6,22,22,55,2.19,0.04,0,0,52.8,,,,,,,,,
2019,6,22,23,53,2.19,0.04,0,0,50.33,,,,,,,,,
2019,6,22,24,48,2.19,0.04,0,0,46.12,,,,,,,,,
2019,6,23,1,48,2.19,0.04,0,0,45.53,,,,,,,,,
2019,6,23,2,47,2.19,0.04,0,0,44.46,,,,,,,,,
2019,6,23,3,46,2.19,0.04,0,0,43.48,,,,,,,,,
2019,6,23,4,45,2.19,0.04,0,0,42.93,,,,,,,,,
2019,6,23,5,46,2.19,0.04,0,0,44.25,,,,,,,,,
2019,6,23,6,49,2.19,0.04,0,0,46.56,,,,,,,,,
2019,6,23,7,52,2.19,0.04,0,0,49.92,,,,,,,,,
2019,6,23,8,57,2.19,0.04,0.06,1.9,52.35,,,,,,,,,
2019,6,23,9,60,2.19,0.04,0.3,3.88,53.76,,,,,,,,,
2019,6,23,10,62,2.19,0.04,0.48,3.88,55.65,,,,,,,,,
2019,6,23,11,63,2.19,0.04,0.48,3.88,56.11,,,,,,,,,
2019,6,23,12,61,2.19,0.04,0.48,3.88,54.81,,,,,,,,,
2019,6,23,13,60,2.19,0.04,0.48,3.88,52.91,,,,,,,,,
2019,6,23,14,58,2.19,0.04,0.48,3.88,51.7,,,,,,,,,
2019,6,23,15,57,2.19,0.04,0.48,3.88,50.72,,,,,,,,,
2019,6,23,16,54,2.19,0.04,0.48,3.88,47.86,,,,,,,,,
2019,6,23,17,54,2.19,0.04,0.48,3.88,47.06,,,,,,,,,
2019,6,23,18,53,2.19,0.04,0.42,1.12,49.04,,,,,,,,,
2019,6,23,19,52,2.19,0.04,0.48,3.52,45.77,,,,,,,,,
2019,6,23,20,51,2.19,0.04,0.42,2.87,44.99,,,,,,,,,
2019,6,23,21,52,2.19,0.04,0.3,0.21,49.33,,,,,,,,,
2019,6,23,22,53,2.19,0.04,0.06,0,51.18,,,,,,,,,
2019,6,23,23,51,2.19,0.04,0,0,48.49,,,,,,,,,
2019,6,23,24,46,2.19,0.04,0,0,44.01,,,,,,,,,
2019,6,24,1,44,2.19,0.04,0,0,41.57,,,,,,,,,
2019,6,24,2,42,2.19,0.04,0,0,39.49,,,,,,,,,
2019,6,24,3,42,2.19,0.04,0,0,39.48,,,,,,,,,
2019,6,24,4,42,2.19,0.04,0,0,39.73,,,,,,,,,
2019,6,24,5,45,2.19,0.04,0,0,42.35,,,,,,,,,
2019,6,24,6,47,2.19,0.04,0,0,44.28,,,,,,,,,
2019,6,24,7,53,2.19,0.04,0,0,50.43,,,,,,,,,
2019,6,24,8,56,2.19,0.04,0.06,0.12,54.02,,,,,,,,,
2019,6,24,9,59,2.19,0.04,0.3,0.74,55.92,,,,,,,,,
2019,6,24,10,61,2.19,0.04,0.48,3.23,55.43,,,,,,,,,
2019,6,24,11,66,2.19,0.04,0.54,1.93,60.96,,,,,,,,,
2019,6,24,12,56,2.19,0.04,0.54,2.69,50.95,,,,,,,,,
2019,6,24,13,55,2.19,0.04,0.54,2.92,49.45,,,,,,,,,
2019,6,24,14,55,2.19,0.04,0.54,3.38,48.98,,,,,,,,,
2019,6,24,15,59,2.19,0.04,0.54,3.88,52.66,,,,,,,,,
2019,6,24,16,58,2.19,0.04,0.48,3.88,51.54,,,,,,,,,
2019,6,24,17,50,2.19,0.04,0.48,3.02,43.95,,,,,,,,,
2019,6,24,18,48,2.19,0.04,0.54,3.59,42.01,,,,,,,,,
2019,6,24,19,49,2.19,0.04,0.48,2.7,43.39,,,,,,,,,
2019,6,24,20,49,2.19,0.04,0.42,1.9,44.89,,,,,,,,,
2019,6,24,21,50,2.19,0.04,0.18,0.22,47.3,,,,,,,,,
2019,6,24,22,54,2.19,0.04,0.06,0,51.51,,,,,,,,,
2019,6,24,23,50,2.19,0.04,0,0,47.7,,,,,,,,,
2019,6,24,24,48,2.19,0.04,0,0,45.36,,,,,,,,,
2019,6,25,1,45,2.19,0.04,0,0,42.97,,,,,,,,,
2019,6,25,2,45,2.19,0.04,0,0,42.61,,,,,,,,,
2019,6,25,3,52,2.19,0.04,0,0,49.73,,,,,,,,,
2019,6,25,4,53,2.19,0.04,0,0,50.95,,,,,,,,,
2019,6,25,5,54,2.19,0.04,0,0,51.46,,,,,,,,,
2019,6,25,6,49,2.19,0.04,0,0,46.78,,,,,,,,,
2019,6,25,7,51,2.19,0.04,0,0,48.89,,,,,,,,,
2019,6,25,8,54,2.19,0.04,0.06,1.46,50.48,,,,,,,,,
2019,6,25,9,54,2.19,0.04,0.24,1.9,49.34,,,,,,,,,
2019,6,25,10,54,2.19,0.04,0.42,1.68,49.43,,,,,,,,,
2019,6,25,11,58,2.19,0.04,0.54,3.88,51.07,,,,,,,,,
2019,6,25,12,56,2.19,0.04,0.48,3.88,49.49,,,,,,,,,
2019,6,25,13,54,2.19,0.04,0.48,3.88,47.65,,,,,,,,,
2019,6,25,14,58,2.19,0.04,0.48,3.88,51.14,,,,,,,,,
2019,6,25,15,58,2.19,0.04,0.48,3.88,51.68,,,,,,,,,
2019,6,25,16,57,2.19,0.04,0.3,3.71,50.34,,,,,,,,,
2019,6,25,17,49,2.19,0.04,0.54,1.21,44.53,,,,,,,,,
2019,6,25,18,48,2.19,0.04,0.24,0.7,45.3,,,,,,,,,
2019,6,25,19,49,2.19,0.04,0.48,1.15,45,,,,,,,,,
2019,6,25,20,49,2.19,0.04,0.12,2.28,44.42,,,,,,,,,
2019,6,25,21,51,2.19,0.04,0.06,0.4,47.98,,,,,,,,,
2019,6,25,22,53,2.19,0.04,0,0,50.36,,,,,,,,,
2019,6,25,23,49,2.19,0.04,0,0,46.9,,,,,,,,,
2019,6,25,24,45,2.19,0.04,0,0,43.03,,,,,,,,,
2019,6,26,1,43,2.19,0.04,0,0,40.61,,,,,,,,,
2019,6,26,2,42,2.19,0.04,0,0,39.54,,,,,,,,,
2019,6,26,3,44,2.19,0.04,0,0,42.03,,,,,,,,,
2019,6,26,4,50,2.19,0.04,0,0,48.2,,,,,,,,,
2019,6,26,5,52,2.19,0.04,0,0,49.55,,,,,,,,,
2019,6,26,6,54,2.19,0.04,0,0,51.95,,,,,,,,,
2019,6,26,7,54,2.19,0.04,0,0,51.63,,,,,,,,,
2019,6,26,8,57,2.19,0.04,0.06,0.56,53.96,,,,,,,,,
2019,6,26,9,64,2.19,0.04,0.3,3.03,58.08,,,,,,,,,
2019,6,26,10,63,2.19,0.04,0.48,3.78,56.79,,,,,,,,,
2019,6,26,11,60,2.19,0.04,0.54,3.75,53.75,,,,,,,,,
2019,6,26,12,63,2.19,0.04,0.54,3.88,56.8,,,,,,,,,
2019,6,26,13,64,2.19,0.04,0.54,3.06,58.13,,,,,,,,,
2019,6,26,14,60,2.19,0.04,0.54,0.29,57.29,,,,,,,,,
2019,6,26,15,65,2.19,0.04,0.48,3.88,58.55,,,,,,,,,
2019,6,26,16,58,2.19,0.04,0.48,3.88,51.75,,,,,,,,,
2019,6,26,17,51,2.19,0.04,0.54,3.88,44.21,,,,,,,,,
2019,6,26,18,50,2.19,0.04,0.54,0.25,47.44,,,,,,,,,
2019,6,26,19,51,2.19,0.04,0.54,1.5,46.74,,,,,,,,,
2019,6,26,20,50,2.19,0.04,0.48,2.63,44.98,,,,,,,,,
2019,6,26,21,50,2.19,0.04,0.3,0.43,47.26,,,,,,,,,
2019,6,26,22,51,2.19,0.04,0.06,0,48.96,,,,,,,,,
2019,6,26,23,49,2.19,0.04,0,0,47.16,,,,,,,,,
2019,6,26,24,49,2.19,0.04,0,0,46.43,,,,,,,,,
2019,6,27,1,46,2.19,0.04,0,0,44.23,,,,,,,,,
2019,6,27,2,49,2.19,0.04,0,0,47,,,,,,,,,
2019,6,27,3,51,2.19,0.04,0,0,48.44,,,,,,,,,
2019,6,27,4,52,2.19,0.04,0,0,49.38,,,,,,,,,
2019,6,27,5,52,2.19,0.04,0,0,50.09,,,,,,,,,
2019,6,27,6,54,2.19,0.04,0,0,51.47,,,,,,,,,
2019,6,27,7,53,2.19,0.04,0,0,51.19,,,,,,,,,
2019,6,27,8,58,2.19,0.04,0.06,0.67,54.55,,,,,,,,,
2019,6,27,9,63,2.19,0.04,0.3,3.15,57.04,,,,,,,,,
2019,6,27,10,63,2.19,0.04,0.48,1.75,58.97,,,,,,,,,
2019,6,27,11,64,2.19,0.04,0.54,3.88,57.12,,,,,,,,,
2019,6,27,12,62,2.19,0.04,0.6,3.43,55.88,,,,,,,,,
2019,6,27,13,60,2.19,0.04,0.54,3.51,53.22,,,,,,,,,
2019,6,27,14,61,2.19,0.04,0.54,3.88,54.81,,,,,,,,,
2019,6,27,15,60,2.19,0.04,0.54,3.88,53.06,,,,,,,,,
2019,6,27,16,53,2.19,0.04,0.54,3.88,46.69,,,,,,,,,
2019,6,27,17,52,2.19,0.04,0.54,3.88,45.74,,,,,,,,,
2019,6,27,18,53,2.19,0.04,0.54,2.89,47,,,,,,,,,
2019,6,27,19,53,2.19,0.04,0.54,3.76,46.1,,,,,,,,,
2019,6,27,20,53,2.19,0.04,0.48,2.45,47.43,,,,,,,,,
2019,6,27,21,54,2.19,0.04,0.3,0.33,51.16,,,,,,,,,
2019,6,27,22,58,2.19,0.04,0.12,0,55.71,,,,,,,,,
2019,6,27,23,55,2.19,0.04,0,0,52.97,,,,,,,,,
2019,6,27,24,50,2.19,0.04,0,0,47.59,,,,,,,,,
2019,6,28,1,47,2.19,0.04,0,0,44.71,,,,,,,,,
2019,6,28,2,45,2.19,0.04,0,0,42.73,,,,,,,,,
2019,6,28,3,43,2.19,0.04,0,0,40.83,,,,,,,,,
2019,6,28,4,43,2.19,0.04,0,0,40.37,,,,,,,,,
2019,6,28,5,46,2.19,0.04,0,0,43.87,,,,,,,,,
2019,6,28,6,53,2.19,0.04,0,0,50.6,,,,,,,,,
2019,6,28,7,55,2.19,0.04,0,0,52.67,,,,,,,,,
2019,6,28,8,55,2.19,0.04,0.06,0,52.25,,,,,,,,,
2019,6,28,9,61,2.19,0.04,0.3,0.45,57.96,,,,,,,,,
2019,6,28,10,63,2.19,0.04,0.42,1.09,58.84,,,,,,,,,
2019,6,28,11,63,2.19,0.04,0.54,1.67,58.25,,,,,,,,,
2019,6,28,12,63,2.19,0.04,0.54,2.38,58.15,,,,,,,,,
2019,6,28,13,63,2.19,0.04,0.54,2.41,57.37,,,,,,,,,
2019,6,28,14,65,2.19,0.04,0.54,1.86,60.12,,,,,,,,,
2019,6,28,15,64,2.19,0.04,0.54,2.15,58.98,,,,,,,,,
2019,6,28,16,62,2.19,0.04,0.48,3.46,56.27,,,,,,,,,
2019,6,28,17,54,2.19,0.04,0.48,3.85,47.26,,,,,,,,,
2019,6,28,18,53,2.19,0.04,0.48,3.3,47.25,,,,,,,,,
2019,6,28,19,53,2.19,0.04,0.48,2.45,47.9,,,,,,,,,
2019,6,28,20,52,2.19,0.04,0.42,1.33,48.39,,,,,,,,,
2019,6,28,21,52,2.19,0.04,0.3,0.14,49.53,,,,,,,,,
2019,6,28,22,54,2.19,0.04,0.06,0,51.8,,,,,,,,,
2019,6,28,23,51,2.19,0.04,0,0,49.13,,,,,,,,,
2019,6,28,24,48,2.19,0.04,0,0,45.6,,,,,,,,,
2019,6,29,1,44,2.19,0.04,0,0,41.33,,,,,,,,,
2019,6,29,2,42,2.19,0.04,0,0,39.8,,,,,,,,,
2019,6,29,3,41,2.19,0.04,0,0,38.76,,,,,,,,,
2019,6,29,4,40,2.19,0.04,0,0,37.39,,,,,,,,,
2019,6,29,5,40,2.19,0.04,0,0,38.03,,,,,,,,,
2019,6,29,6,43,2.19,0.04,0,0,40.73,,,,,,,,,
2019,6,29,7,44,2.19,0.04,0,0,41.87,,,,,,,,,
2019,6,29,8,47,2.19,0.04,0.06,0.94,44.23,,,,,,,,,
2019,6,29,9,56,2.19,0.04,0.3,2.57,51.1,,,,,,,,,
2019,6,29,10,61,2.19,0.04,0.48,3.63,54.77,,,,,,,,,
2019,6,29,11,55,2.19,0.04,0.54,3,49.57,,,,,,,,,
2019,6,29,12,60,2.19,0.04,0.48,3.28,53.51,,,,,,,,,
2019,6,29,13,60,2.19,0.04,0.54,3.88,53.67,,,,,,,,,
2019,6,29,14,54,2.19,0.04,0.48,3.88,47.85,,,,,,,,,
2019,6,29,15,55,2.19,0.04,0.54,3.88,48.05,,,,,,,,,
2019,6,29,16,59,2.19,0.04,0.48,3.31,53.01,,,,,,,,,
2019,6,29,17,55,2.19,0.04,0.48,3.56,48.33,,,,,,,,,
2019,6,29,18,54,2.19,0.04,0.54,3.88,47.09,,,,,,,,,
2019,6,29,19,53,2.19,0.04,0.48,3.47,46.56,,,,,,,,,
2019,6,29,20,52,2.19,0.04,0.48,2.18,46.93,,,,,,,,,
2019,6,29,21,52,2.19,0.04,0.3,0.32,48.99,,,,,,,,,
2019,6,29,22,53,2.19,0.04,0.06,0,50.37,,,,,,,,,
