Year,Month ,Day,period,Total Gross Load,BTM WAPA,Total Net Load Serve,,,,Source,
2019,6,4,15,25.66,2.24,23,,,,,
2019,6,4,16,23.83,2.24,22,,,,,
2019,6,4,17,26.01,2.24,24,,,,,
2019,6,4,18,23.55,2.24,21,,,,,
2019,6,4,19,21.75,2.24,20,,,,,
2019,6,4,20,22.94,2.24,21,,,,,
2019,6,4,21,24.21,2.24,22,,,,,
2019,6,4,22,24.04,2.24,22,,,,,
2019,6,4,23,22.22,2.24,20,,,,,
2019,6,4,24,20.24,2.24,18,,,,,
2019,6,5,1,18.86,2.24,17,,,,,
2019,6,5,2,18.13,2.24,16,,,,,
2019,6,5,3,17.78,2.24,16,,,,,
2019,6,5,4,17.68,2.24,15,,,,,
2019,6,5,5,18.1,2.24,16,,,,,
2019,6,5,6,18.81,2.24,17,,,,,
2019,6,5,7,18.37,2.24,16,,,,,
2019,6,5,8,18.28,2.24,16,,,,,
2019,6,5,9,18.4,2.24,16,,,,,
2019,6,5,10,19.34,2.24,17,,,,,
2019,6,5,11,20.92,2.24,19,,,,,
2019,6,5,12,19.78,2.24,18,,,,,
2019,6,5,13,21.01,2.24,19,,,,,
2019,6,5,14,23.44,2.24,21,,,,,
2019,6,5,15,23.33,2.24,21,,,,,
2019,6,5,16,23.22,2.24,21,,,,,
2019,6,5,17,22.52,2.24,20,,,,,
2019,6,5,18,23.79,2.24,22,,,,,
2019,6,5,19,23.71,2.24,21,,,,,
2019,6,5,20,22.48,2.24,20,,,,,
2019,6,5,21,23.76,2.24,22,,,,,
2019,6,5,22,23.59,2.24,21,,,,,
2019,6,5,23,22.16,2.24,20,,,,,
2019,6,5,24,20.27,2.24,18,,,,,
2019,6,6,1,18.89,2.24,17,,,,,
2019,6,6,2,18.16,2.24,16,,,,,
2019,6,6,3,17.73,2.24,15,,,,,
2019,6,6,4,17.7,2.24,15,,,,,
2019,6,6,5,18.02,2.24,16,,,,,
2019,6,6,6,18.64,2.24,16,,,,,
2019,6,6,7,18.1,2.24,16,,,,,
2019,6,6,8,17.16,2.24,15,,,,,
2019,6,6,9,15.92,2.24,14,,,,,
2019,6,6,10,16.16,2.24,14,,,,,
2019,6,6,11,17.57,2.24,15,,,,,
2019,6,6,12,18.78,2.24,17,,,,,
2019,6,6,13,20.51,2.24,18,,,,,
2019,6,6,14,24.09,2.24,22,,,,,
2019,6,6,15,23.4,2.24,21,,,,,
2019,6,6,16,23.79,2.24,22,,,,,
2019,6,6,17,23.15,2.24,21,,,,,
2019,6,6,18,21.88,2.24,20,,,,,
2019,6,6,19,23.85,2.24,22,,,,,
2019,6,6,20,23.89,2.24,22,,,,,
2019,6,6,21,25.81,2.24,24,,,,,
2019,6,6,22,25.65,2.24,23,,,,,
2019,6,6,23,23.23,2.24,21,,,,,
2019,6,6,24,20.63,2.24,18,,,,,
2019,6,7,1,19.15,2.24,17,,,,,
2019,6,7,2,18.29,2.24,16,,,,,
2019,6,7,3,17.82,2.24,16,,,,,
2019,6,7,4,17.95,2.24,16,,,,,
2019,6,7,5,18.31,2.24,16,,,,,
2019,6,7,6,18.64,2.24,16,,,,,
2019,6,7,7,17.98,2.24,16,,,,,
2019,6,7,8,17.91,2.24,16,,,,,
2019,6,7,9,18.37,2.24,16,,,,,
2019,6,7,10,17.42,2.24,15,,,,,
2019,6,7,11,18.18,2.24,16,,,,,
2019,6,7,12,18.94,2.24,17,,,,,
2019,6,7,13,19.45,2.24,17,,,,,
2019,6,7,14,19.89,2.24,18,,,,,
2019,6,7,15,20.58,2.24,18,,,,,
2019,6,7,16,21.09,2.24,19,,,,,
2019,6,7,17,21.27,2.24,19,,,,,
2019,6,7,18,20.92,2.24,19,,,,,
2019,6,7,19,21.81,2.24,20,,,,,
2019,6,7,20,24.01,2.24,22,,,,,
2019,6,7,21,25.7,2.24,23,,,,,
2019,6,7,22,25.72,2.24,23,,,,,
2019,6,7,23,23.92,2.24,22,,,,,
2019,6,7,24,21.9,2.24,20,,,,,
2019,6,8,1,20.28,2.24,18,,,,,
2019,6,8,2,19.39,2.24,17,,,,,
2019,6,8,3,18.78,2.24,17,,,,,
2019,6,8,4,18.33,2.24,16,,,,,
2019,6,8,5,18.37,2.24,16,,,,,
2019,6,8,6,18.34,2.24,16,,,,,
2019,6,8,7,17.07,2.24,15,,,,,
2019,6,8,8,15.43,2.24,13,,,,,
2019,6,8,9,13.83,2.24,12,,,,,
2019,6,8,10,13.95,2.24,12,,,,,
2019,6,8,11,15.37,2.24,13,,,,,
2019,6,8,12,16.14,2.24,14,,,,,
2019,6,8,13,16.67,2.24,14,,,,,
2019,6,8,14,17.08,2.24,15,,,,,
2019,6,8,15,17.43,2.24,15,,,,,
2019,6,8,16,17.9,2.24,16,,,,,
2019,6,8,17,18.12,2.24,16,,,,,
2019,6,8,18,18.09,2.24,16,,,,,
2019,6,8,19,20.08,2.24,18,,,,,
2019,6,8,20,23.15,2.24,21,,,,,
2019,6,8,21,24.44,2.24,22,,,,,
2019,6,8,22,24.7,2.24,22,,,,,
2019,6,8,23,22.76,2.24,21,,,,,
2019,6,8,24,21.03,2.24,19,,,,,
2019,6,9,1,19.63,2.24,17,,,,,
2019,6,9,2,18.67,2.24,16,,,,,
2019,6,9,3,18.03,2.24,16,,,,,
2019,6,9,4,17.7,2.24,15,,,,,
2019,6,9,5,17.7,2.24,15,,,,,
2019,6,9,6,17.63,2.24,15,,,,,
2019,6,9,7,16.3,2.24,14,,,,,
2019,6,9,8,14.16,2.24,12,,,,,
2019,6,9,9,11.88,2.24,10,,,,,
2019,6,9,10,11.37,2.24,9,,,,,
2019,6,9,11,12.44,2.24,10,,,,,
2019,6,9,12,13.27,2.24,11,,,,,
2019,6,9,13,14.15,2.24,12,,,,,
2019,6,9,14,14.9,2.24,13,,,,,
2019,6,9,15,15.62,2.24,13,,,,,
2019,6,9,16,16.19,2.24,14,,,,,
2019,6,9,17,16.71,2.24,14,,,,,
2019,6,9,18,18.5,2.24,16,,,,,
2019,6,9,19,20.15,2.24,18,,,,,
2019,6,9,20,21.12,2.24,19,,,,,
2019,6,9,21,23.4,2.24,21,,,,,
2019,6,9,22,24.22,2.24,22,,,,,
2019,6,9,23,22.54,2.24,20,,,,,
2019,6,9,24,20.59,2.24,18,,,,,
2019,6,10,1,19.28,2.24,17,,,,,
2019,6,10,2,18.19,2.24,16,,,,,
2019,6,10,3,17.86,2.24,16,,,,,
2019,6,10,4,17.8,2.24,16,,,,,
2019,6,10,5,18.25,2.24,16,,,,,
2019,6,10,6,18.53,2.24,16,,,,,
2019,6,10,7,18.43,2.24,16,,,,,
2019,6,10,8,18.69,2.24,16,,,,,
2019,6,10,9,17.93,2.24,16,,,,,
2019,6,10,10,18.23,2.24,16,,,,,
2019,6,10,11,19.49,2.24,17,,,,,
2019,6,10,12,20.47,2.24,18,,,,,
2019,6,10,13,20.85,2.24,19,,,,,
2019,6,10,14,20.84,2.24,19,,,,,
2019,6,10,15,22.22,2.24,20,,,,,
2019,6,10,16,21.14,2.24,19,,,,,
2019,6,10,17,21.79,2.24,20,,,,,
2019,6,10,18,23.3,2.24,21,,,,,
2019,6,10,19,23.3,2.24,21,,,,,
2019,6,10,20,25.13,2.24,23,,,,,
2019,6,10,21,26.42,2.24,24,,,,,
2019,6,10,22,25.76,2.24,24,,,,,
2019,6,10,23,23.47,2.24,21,,,,,
2019,6,10,24,21.36,2.24,19,,,,,
2019,6,11,1,19.84,2.24,18,,,,,
2019,6,11,2,18.85,2.24,17,,,,,
2019,6,11,3,18.37,2.24,16,,,,,
2019,6,11,4,18.13,2.24,16,,,,,
2019,6,11,5,18.47,2.24,16,,,,,
2019,6,11,6,19.03,2.24,17,,,,,
2019,6,11,7,18.42,2.24,16,,,,,
2019,6,11,8,17.75,2.24,16,,,,,
2019,6,11,9,16.68,2.24,14,,,,,
2019,6,11,10,17.1,2.24,15,,,,,
2019,6,11,11,19.24,2.24,17,,,,,
2019,6,11,12,19.22,2.24,17,,,,,
2019,6,11,13,21.47,2.24,19,,,,,
2019,6,11,14,21.73,2.24,19,,,,,
2019,6,11,15,22.64,2.24,20,,,,,
2019,6,11,16,22.95,2.24,21,,,,,
2019,6,11,17,23.32,2.24,21,,,,,
2019,6,11,18,22.46,2.24,20,,,,,
2019,6,11,19,23.26,2.24,21,,,,,
2019,6,11,20,25.48,2.24,23,,,,,
2019,6,11,21,26.75,2.24,25,,,,,
2019,6,11,22,26.52,2.24,24,,,,,
2019,6,11,23,23.83,2.24,22,,,,,
2019,6,11,24,21.33,2.24,19,,,,,
2019,6,12,1,19.61,2.24,17,,,,,
2019,6,12,2,18.53,2.24,16,,,,,
2019,6,12,3,17.82,2.24,16,,,,,
2019,6,12,4,17.61,2.24,15,,,,,
2019,6,12,5,17.83,2.24,16,,,,,
2019,6,12,6,18.27,2.24,16,,,,,
2019,6,12,7,17.95,2.24,16,,,,,
2019,6,12,8,16.74,2.24,15,,,,,
2019,6,12,9,16.05,2.24,14,,,,,
2019,6,12,10,16.79,2.24,15,,,,,
2019,6,12,11,19.23,2.24,17,,,,,
2019,6,12,12,20.8,2.24,19,,,,,
2019,6,12,13,21.97,2.24,20,,,,,
2019,6,12,14,22.91,2.24,21,,,,,
2019,6,12,15,23.81,2.24,22,,,,,
2019,6,12,16,24.85,2.24,23,,,,,
2019,6,12,17,27.89,2.24,26,,,,,
2019,6,12,18,25.25,2.24,23,,,,,
2019,6,12,19,25.89,2.24,24,,,,,
2019,6,12,20,26.44,2.24,24,,,,,
2019,6,12,21,27.59,2.24,25,,,,,
2019,6,12,22,27.08,2.24,25,,,,,
2019,6,12,23,24.31,2.24,22,,,,,
2019,6,12,24,21.73,2.24,19,,,,,
2019,6,13,1,20.09,2.24,18,,,,,
2019,6,13,2,19.25,2.24,17,,,,,
2019,6,13,3,18.75,2.24,17,,,,,
2019,6,13,4,18.44,2.24,16,,,,,
2019,6,13,5,18.66,2.24,16,,,,,
2019,6,13,6,19.2,2.24,17,,,,,
2019,6,13,7,18.72,2.24,16,,,,,
2019,6,13,8,18.17,2.24,16,,,,,
2019,6,13,9,17.37,2.24,15,,,,,
2019,6,13,10,17.87,2.24,16,,,,,
2019,6,13,11,19.94,2.24,18,,,,,
2019,6,13,12,20.93,2.24,19,,,,,
2019,6,13,13,21.9,2.24,20,,,,,
2019,6,13,14,22.86,2.24,21,,,,,
2019,6,13,15,24.13,2.24,22,,,,,
2019,6,13,16,24.23,2.24,22,,,,,
2019,6,13,17,25.62,2.24,23,,,,,
2019,6,13,18,26.78,2.24,25,,,,,
2019,6,13,19,26.42,2.24,24,,,,,
2019,6,13,20,26.18,2.24,24,,,,,
2019,6,13,21,27.3,2.24,25,,,,,
2019,6,13,22,26.89,2.24,25,,,,,
2019,6,13,23,24.76,2.24,23,,,,,
2019,6,13,24,22.21,2.24,20,,,,,
2019,6,14,1,20.46,2.24,18,,,,,
2019,6,14,2,19.35,2.24,17,,,,,
2019,6,14,3,18.78,2.24,17,,,,,
2019,6,14,4,18.41,2.24,16,,,,,
2019,6,14,5,18.7,2.24,16,,,,,
2019,6,14,6,19.12,2.24,17,,,,,
2019,6,14,7,18.66,2.24,16,,,,,
2019,6,14,8,17.84,2.24,16,,,,,
2019,6,14,9,17.05,2.24,15,,,,,
2019,6,14,10,17.99,2.24,16,,,,,
2019,6,14,11,20.34,2.24,18,,,,,
2019,6,14,12,20.28,2.24,18,,,,,
2019,6,14,13,20.81,2.24,19,,,,,
2019,6,14,14,21.24,2.24,19,,,,,
2019,6,14,15,21.72,2.24,19,,,,,
2019,6,14,16,21.97,2.24,20,,,,,
2019,6,14,17,22.33,2.24,20,,,,,
2019,6,14,18,21.88,2.24,20,,,,,
2019,6,14,19,22.97,2.24,21,,,,,
2019,6,14,20,24.39,2.24,22,,,,,
2019,6,14,21,25.96,2.24,24,,,,,
2019,6,14,22,25.68,2.24,23,,,,,
2019,6,14,23,23.66,2.24,21,,,,,
2019,6,14,24,21.64,2.24,19,,,,,
2019,6,15,1,19.87,2.24,18,,,,,
2019,6,15,2,18.99,2.24,17,,,,,
2019,6,15,3,18.28,2.24,16,,,,,
2019,6,15,4,17.97,2.24,16,,,,,
2019,6,15,5,18.07,2.24,16,,,,,
2019,6,15,6,18.03,2.24,16,,,,,
2019,6,15,7,16.84,2.24,15,,,,,
2019,6,15,8,15.41,2.24,13,,,,,
2019,6,15,9,13.6,2.24,11,,,,,
2019,6,15,10,14.05,2.24,12,,,,,
2019,6,15,11,15.78,2.24,14,,,,,
2019,6,15,12,17.63,2.24,15,,,,,
2019,6,15,13,20.35,2.24,18,,,,,
2019,6,15,14,23.28,2.24,21,,,,,
2019,6,15,15,22.83,2.24,21,,,,,
2019,6,15,16,19.51,2.24,17,,,,,
2019,6,15,17,21.14,2.24,19,,,,,
2019,6,15,18,20.35,2.24,18,,,,,
2019,6,15,19,20.16,2.24,18,,,,,
2019,6,15,20,22.14,2.24,20,,,,,
2019,6,15,21,23.6,2.24,21,,,,,
2019,6,15,22,24.16,2.24,22,,,,,
2019,6,15,23,22.51,2.24,20,,,,,
2019,6,15,24,20.86,2.24,19,,,,,
2019,6,16,1,19.52,2.24,17,,,,,
2019,6,16,2,18.48,2.24,16,,,,,
2019,6,16,3,17.74,2.24,16,,,,,
2019,6,16,4,17.39,2.24,15,,,,,
2019,6,16,5,17.37,2.24,15,,,,,
2019,6,16,6,17.39,2.24,15,,,,,
2019,6,16,7,15.76,2.24,14,,,,,
2019,6,16,8,14.47,2.24,12,,,,,
2019,6,16,9,15.03,2.24,13,,,,,
2019,6,16,10,11.53,2.24,9,,,,,
2019,6,16,11,12.53,2.24,10,,,,,
2019,6,16,12,13.95,2.24,12,,,,,
2019,6,16,13,15.2,2.24,13,,,,,
2019,6,16,14,18.94,2.24,17,,,,,
2019,6,16,15,20.77,2.24,19,,,,,
2019,6,16,16,20.55,2.24,18,,,,,
2019,6,16,17,17.32,2.24,15,,,,,
2019,6,16,18,20.55,2.24,18,,,,,
2019,6,16,19,20.54,2.24,18,,,,,
2019,6,16,20,22.23,2.24,20,,,,,
2019,6,16,21,23.71,2.24,21,,,,,
2019,6,16,22,23.72,2.24,21,,,,,
2019,6,16,23,22.16,2.24,20,,,,,
2019,6,16,24,20.44,2.24,18,,,,,
2019,6,17,1,19.28,2.24,17,,,,,
2019,6,17,2,18.34,2.24,16,,,,,
2019,6,17,3,17.86,2.24,16,,,,,
2019,6,17,4,17.74,2.24,16,,,,,
2019,6,17,5,17.96,2.24,16,,,,,
2019,6,17,6,18.52,2.24,16,,,,,
2019,6,17,7,17.57,2.24,15,,,,,
2019,6,17,8,17.5,2.24,15,,,,,
2019,6,17,9,18.27,2.24,16,,,,,
2019,6,17,10,17.73,2.24,15,,,,,
2019,6,17,11,19.91,2.24,18,,,,,
2019,6,17,12,21.1,2.24,19,,,,,
2019,6,17,13,22.98,2.24,21,,,,,
2019,6,17,14,22.88,2.24,21,,,,,
2019,6,17,15,23.31,2.24,21,,,,,
2019,6,17,16,24.58,2.24,22,,,,,
2019,6,17,17,26.98,2.24,25,,,,,
2019,6,17,18,24.77,2.24,23,,,,,
2019,6,17,19,24.34,2.24,22,,,,,
2019,6,17,20,23.5,2.24,21,,,,,
2019,6,17,21,24.53,2.24,22,,,,,
2019,6,17,22,24.26,2.24,22,,,,,
2019,6,17,23,22.43,2.24,20,,,,,
2019,6,17,24,20.2,2.24,18,,,,,
2019,6,18,1,18.8,2.24,17,,,,,
2019,6,18,2,17.98,2.24,16,,,,,
2019,6,18,3,17.52,2.24,15,,,,,
2019,6,18,4,17.38,2.24,15,,,,,
2019,6,18,5,17.76,2.24,16,,,,,
2019,6,18,6,18.42,2.24,16,,,,,
2019,6,18,7,17.61,2.24,15,,,,,
2019,6,18,8,17.5,2.24,15,,,,,
2019,6,18,9,15.94,2.24,14,,,,,
2019,6,18,10,16.3,2.24,14,,,,,
2019,6,18,11,17.92,2.24,16,,,,,
2019,6,18,12,19.07,2.24,17,,,,,
2019,6,18,13,19.97,2.24,18,,,,,
2019,6,18,14,20.73,2.24,18,,,,,
2019,6,18,15,22.18,2.24,20,,,,,
2019,6,18,16,22.18,2.24,20,,,,,
2019,6,18,17,22.78,2.24,21,,,,,
2019,6,18,18,22.41,2.24,20,,,,,
2019,6,18,19,23.55,2.24,21,,,,,
2019,6,18,20,25.75,2.24,24,,,,,
2019,6,18,21,26.11,2.24,24,,,,,
2019,6,18,22,25.92,2.24,24,,,,,
2019,6,18,23,23.35,2.24,21,,,,,
2019,6,18,24,21.18,2.24,19,,,,,
2019,6,19,1,19.72,2.24,17,,,,,
2019,6,19,2,18.75,2.24,17,,,,,
2019,6,19,3,18.12,2.24,16,,,,,
2019,6,19,4,18.13,2.24,16,,,,,
2019,6,19,5,18.35,2.24,16,,,,,
2019,6,19,6,18.9,2.24,17,,,,,
2019,6,19,7,18.33,2.24,16,,,,,
2019,6,19,8,17.43,2.24,15,,,,,
2019,6,19,9,16.65,2.24,14,,,,,
2019,6,19,10,16.99,2.24,15,,,,,
2019,6,19,11,19.33,2.24,17,,,,,
2019,6,19,12,20.87,2.24,19,,,,,
2019,6,19,13,23.61,2.24,21,,,,,
2019,6,19,14,23.88,2.24,22,,,,,
2019,6,19,15,24.19,2.24,22,,,,,
2019,6,19,16,24.85,2.24,23,,,,,
2019,6,19,17,25.41,2.24,23,,,,,
2019,6,19,18,23.46,2.24,21,,,,,
2019,6,19,19,24.11,2.24,22,,,,,
2019,6,19,20,26.01,2.24,24,,,,,
2019,6,19,21,27.28,2.24,25,,,,,
2019,6,19,22,27,2.24,25,,,,,
2019,6,19,23,24.36,2.24,22,,,,,
2019,6,19,24,21.76,2.24,20,,,,,
2019,6,20,1,20.16,2.24,18,,,,,
2019,6,20,2,19.34,2.24,17,,,,,
2019,6,20,3,18.66,2.24,16,,,,,
2019,6,20,4,18.5,2.24,16,,,,,
2019,6,20,5,18.67,2.24,16,,,,,
2019,6,20,6,19.04,2.24,17,,,,,
2019,6,20,7,18.55,2.24,16,,,,,
2019,6,20,8,17.74,2.24,16,,,,,
2019,6,20,9,16.59,2.24,14,,,,,
2019,6,20,10,17.54,2.24,15,,,,,
2019,6,20,11,19.24,2.24,17,,,,,
2019,6,20,12,20.24,2.24,18,,,,,
2019,6,20,13,21.17,2.24,19,,,,,
2019,6,20,14,22.19,2.24,20,,,,,
2019,6,20,15,23.09,2.24,21,,,,,
2019,6,20,16,23.62,2.24,21,,,,,
2019,6,20,17,23.89,2.24,22,,,,,
2019,6,20,18,22.96,2.24,21,,,,,
2019,6,20,19,23.22,2.24,21,,,,,
2019,6,20,20,25.52,2.24,23,,,,,
2019,6,20,21,26.55,2.24,24,,,,,
2019,6,20,22,26.19,2.24,24,,,,,
2019,6,20,23,23.95,2.24,22,,,,,
2019,6,20,24,21.73,2.24,19,,,,,
2019,6,21,1,19.95,2.24,18,,,,,
2019,6,21,2,18.95,2.24,17,,,,,
2019,6,21,3,18.45,2.24,16,,,,,
2019,6,21,4,18.17,2.24,16,,,,,
2019,6,21,5,18.47,2.24,16,,,,,
2019,6,21,6,18.71,2.24,16,,,,,
2019,6,21,7,18.03,2.24,16,,,,,
2019,6,21,8,17.1,2.24,15,,,,,
2019,6,21,9,15.95,2.24,14,,,,,
2019,6,21,10,16.37,2.24,14,,,,,
2019,6,21,11,17.98,2.24,16,,,,,
2019,6,21,12,18.88,2.24,17,,,,,
2019,6,21,13,19.42,2.24,17,,,,,
2019,6,21,14,20,2.24,18,,,,,
2019,6,21,15,20.67,2.24,18,,,,,
2019,6,21,16,20.96,2.24,19,,,,,
2019,6,21,17,21.01,2.24,19,,,,,
2019,6,21,18,20.47,2.24,18,,,,,
2019,6,21,19,21.49,2.24,19,,,,,
2019,6,21,20,23.74,2.24,22,,,,,
2019,6,21,21,25.37,2.24,23,,,,,
2019,6,21,22,25.34,2.24,23,,,,,
2019,6,21,23,23.52,2.24,21,,,,,
2019,6,21,24,22.01,2.24,20,,,,,
2019,6,22,1,20.26,2.24,18,,,,,
2019,6,22,2,18.99,2.24,17,,,,,
2019,6,22,3,18.27,2.24,16,,,,,
2019,6,22,4,17.99,2.24,16,,,,,
2019,6,22,5,18.1,2.24,16,,,,,
2019,6,22,6,18,2.24,16,,,,,
2019,6,22,7,16.71,2.24,14,,,,,
2019,6,22,8,15.12,2.24,13,,,,,
2019,6,22,9,13.45,2.24,11,,,,,
2019,6,22,10,13.52,2.24,11,,,,,
2019,6,22,11,14.89,2.24,13,,,,,
2019,6,22,12,16.54,2.24,14,,,,,
2019,6,22,13,17.85,2.24,16,,,,,
2019,6,22,14,17.77,2.24,16,,,,,
2019,6,22,15,22.48,2.24,20,,,,,
2019,6,22,16,19.92,2.24,18,,,,,
2019,6,22,17,22.17,2.24,20,,,,,
2019,6,22,18,20.95,2.24,19,,,,,
2019,6,22,19,21.31,2.24,19,,,,,
2019,6,22,20,22.12,2.24,20,,,,,
2019,6,22,21,22.8,2.24,21,,,,,
2019,6,22,22,23.07,2.24,21,,,,,
2019,6,22,23,21.64,2.24,19,,,,,
2019,6,22,24,20.11,2.24,18,,,,,
2019,6,23,1,18.96,2.24,17,,,,,
2019,6,23,2,18.17,2.24,16,,,,,
2019,6,23,3,17.57,2.24,15,,,,,
2019,6,23,4,17.36,2.24,15,,,,,
2019,6,23,5,17.35,2.24,15,,,,,
2019,6,23,6,17.33,2.24,15,,,,,
2019,6,23,7,16.12,2.24,14,,,,,
2019,6,23,8,14.55,2.24,12,,,,,
2019,6,23,9,12.86,2.24,11,,,,,
2019,6,23,10,12.56,2.24,10,,,,,
2019,6,23,11,13.32,2.24,11,,,,,
2019,6,23,12,11.84,2.24,10,,,,,
2019,6,23,13,12.75,2.24,11,,,,,
2019,6,23,14,13.19,2.24,11,,,,,
2019,6,23,15,13.78,2.24,12,,,,,
2019,6,23,16,14.19,2.24,12,,,,,
2019,6,23,17,14.46,2.24,12,,,,,
2019,6,23,18,14.58,2.24,12,,,,,
2019,6,23,19,16.64,2.24,14,,,,,
2019,6,23,20,19.99,2.24,18,,,,,
2019,6,23,21,21.94,2.24,20,,,,,
2019,6,23,22,23.3,2.24,21,,,,,
2019,6,23,23,21.61,2.24,19,,,,,
2019,6,23,24,19.92,2.24,18,,,,,
2019,6,24,1,18.48,2.24,16,,,,,
2019,6,24,2,17.79,2.24,16,,,,,
2019,6,24,3,17.33,2.24,15,,,,,
2019,6,24,4,17.13,2.24,15,,,,,
2019,6,24,5,17.6,2.24,15,,,,,
2019,6,24,6,18.2,2.24,16,,,,,
2019,6,24,7,17.56,2.24,15,,,,,
2019,6,24,8,16.07,2.24,14,,,,,
2019,6,24,9,14.68,2.24,12,,,,,
2019,6,24,10,14.94,2.24,13,,,,,
2019,6,24,11,16.54,2.24,14,,,,,
2019,6,24,12,17.76,2.24,16,,,,,
2019,6,24,13,18.78,2.24,17,,,,,
2019,6,24,14,19.73,2.24,17,,,,,
2019,6,24,15,20.73,2.24,18,,,,,
2019,6,24,16,21.21,2.24,19,,,,,
2019,6,24,17,21.45,2.24,19,,,,,
2019,6,24,18,21.62,2.24,19,,,,,
2019,6,24,19,22.58,2.24,20,,,,,
2019,6,24,20,24.9,2.24,23,,,,,
2019,6,24,21,25.63,2.24,23,,,,,
2019,6,24,22,25.53,2.24,23,,,,,
2019,6,24,23,22.88,2.24,21,,,,,
2019,6,24,24,20.64,2.24,18,,,,,
2019,6,25,1,19.14,2.24,17,,,,,
2019,6,25,2,18.18,2.24,16,,,,,
2019,6,25,3,17.61,2.24,15,,,,,
2019,6,25,4,17.56,2.24,15,,,,,
2019,6,25,5,17.86,2.24,16,,,,,
2019,6,25,6,18.44,2.24,16,,,,,
2019,6,25,7,17.83,2.24,16,,,,,
2019,6,25,8,16.8,2.24,15,,,,,
2019,6,25,9,15.77,2.24,14,,,,,
2019,6,25,10,15.95,2.24,14,,,,,
2019,6,25,11,17.73,2.24,15,,,,,
2019,6,25,12,19.03,2.24,17,,,,,
2019,6,25,13,20.39,2.24,18,,,,,
2019,6,25,14,21.33,2.24,19,,,,,
2019,6,25,15,22.52,2.24,20,,,,,
2019,6,25,16,23.31,2.24,21,,,,,
2019,6,25,17,23.49,2.24,21,,,,,
2019,6,25,18,22.82,2.24,21,,,,,
2019,6,25,19,23.5,2.24,21,,,,,
2019,6,25,20,25.66,2.24,23,,,,,
2019,6,25,21,26.84,2.24,25,,,,,
2019,6,25,22,26.57,2.24,24,,,,,
2019,6,25,23,24.16,2.24,22,,,,,
2019,6,25,24,21.9,2.24,20,,,,,
2019,6,26,1,19.85,2.24,18,,,,,
2019,6,26,2,18.85,2.24,17,,,,,
2019,6,26,3,18.05,2.24,16,,,,,
2019,6,26,4,17.93,2.24,16,,,,,
2019,6,26,5,18.08,2.24,16,,,,,
2019,6,26,6,18.72,2.24,16,,,,,
2019,6,26,7,18.59,2.24,16,,,,,
2019,6,26,8,17.28,2.24,15,,,,,
2019,6,26,9,16.36,2.24,14,,,,,
2019,6,26,10,17.91,2.24,16,,,,,
2019,6,26,11,20.57,2.24,18,,,,,
2019,6,26,12,22.71,2.24,20,,,,,
2019,6,26,13,21.37,2.24,19,,,,,
2019,6,26,14,22.17,2.24,20,,,,,
2019,6,26,15,23.73,2.24,21,,,,,
2019,6,26,16,23.84,2.24,22,,,,,
2019,6,26,17,24.82,2.24,23,,,,,
2019,6,26,18,26.05,2.24,24,,,,,
2019,6,26,19,25.75,2.24,24,,,,,
2019,6,26,20,26.46,2.24,24,,,,,
2019,6,26,21,27.05,2.24,25,,,,,
2019,6,26,22,26.6,2.24,24,,,,,
2019,6,26,23,24.24,2.24,22,,,,,
2019,6,26,24,21.89,2.24,20,,,,,
2019,6,27,1,19.98,2.24,18,,,,,
2019,6,27,2,19.08,2.24,17,,,,,
2019,6,27,3,18.4,2.24,16,,,,,
2019,6,27,4,18.04,2.24,16,,,,,
2019,6,27,5,18.41,2.24,16,,,,,
2019,6,27,6,19.05,2.24,17,,,,,
2019,6,27,7,18.37,2.24,16,,,,,
2019,6,27,8,17.75,2.24,16,,,,,
2019,6,27,9,17.48,2.24,15,,,,,
2019,6,27,10,18.03,2.24,16,,,,,
2019,6,27,11,19.95,2.24,18,,,,,
2019,6,27,12,21.66,2.24,19,,,,,
2019,6,27,13,22.95,2.24,21,,,,,
2019,6,27,14,24.18,2.24,22,,,,,
2019,6,27,15,25.13,2.24,23,,,,,
2019,6,27,16,25.81,2.24,24,,,,,
2019,6,27,17,26.3,2.24,24,,,,,
2019,6,27,18,25.34,2.24,23,,,,,
2019,6,27,19,25.81,2.24,24,,,,,
2019,6,27,20,28.13,2.24,26,,,,,
2019,6,27,21,29.27,2.24,27,,,,,
2019,6,27,22,28.6,2.24,26,,,,,
2019,6,27,23,25.69,2.24,23,,,,,
2019,6,27,24,23.11,2.24,21,,,,,
2019,6,28,1,21.44,2.24,19,,,,,
2019,6,28,2,20.36,2.24,18,,,,,
2019,6,28,3,19.59,2.24,17,,,,,
2019,6,28,4,19.24,2.24,17,,,,,
2019,6,28,5,19.39,2.24,17,,,,,
2019,6,28,6,19.75,2.24,18,,,,,
2019,6,28,7,19.31,2.24,17,,,,,
2019,6,28,8,19.01,2.24,17,,,,,
2019,6,28,9,18.96,2.24,17,,,,,
2019,6,28,10,19.53,2.24,17,,,,,
2019,6,28,11,21.5,2.24,19,,,,,
2019,6,28,12,23.17,2.24,21,,,,,
2019,6,28,13,24.61,2.24,22,,,,,
2019,6,28,14,26.17,2.24,24,,,,,
2019,6,28,15,28.18,2.24,26,,,,,
2019,6,28,16,31.42,2.24,29,,,,,
2019,6,28,17,30.74,2.24,29,,,,,
2019,6,28,18,24.92,2.24,23,,,,,
2019,6,28,19,23.94,2.24,22,,,,,
