Year,Month,Day,Period,gross load
2020,3,19,9,40.50631
2020,3,19,10,40.77103
2020,3,19,11,41.20251
2020,3,19,12,41.50533
2020,3,19,13,40.64247
2020,3,19,14,40.76732
2020,3,19,15,41.16573
2020,3,19,16,40.62031
2020,3,19,17,40.83326
2020,3,19,18,41.66633
2020,3,19,19,42.60438
2020,3,19,20,43.42606
2020,3,19,21,42.46983
2020,3,19,22,41.16498
2020,3,19,23,42.88844
2020,3,19,24,40.7885
2020,3,20,1,38.73632
2020,3,20,2,38.02831
2020,3,20,3,37.72101
2020,3,20,4,37.97789
2020,3,20,5,38.37641
2020,3,20,6,39.7897
2020,3,20,7,41.4569
2020,3,20,8,43.14608
2020,3,20,9,43.02121
2020,3,20,10,41.45737
2020,3,20,11,40.02486
2020,3,20,12,39.04823
2020,3,20,13,38.70891
2020,3,20,14,39.14005
2020,3,20,15,38.013
2020,3,20,16,37.38488
2020,3,20,17,37.49501
2020,3,20,18,37.85443
2020,3,20,19,39.42884
2020,3,20,20,41.13283
2020,3,20,21,41.40245
2020,3,20,22,40.48159
2020,3,20,23,41.94872
2020,3,20,24,39.53915
2020,3,21,1,37.37714
2020,3,21,2,36.71576
2020,3,21,3,36.84049
2020,3,21,4,37.42634
2020,3,21,5,37.98123
2020,3,21,6,38.89368
2020,3,21,7,40.54322
2020,3,21,8,42.30009
2020,3,21,9,42.19315
2020,3,21,10,40.75079
2020,3,21,11,39.64401
2020,3,21,12,38.32961
2020,3,21,13,36.74156
2020,3,21,14,35.91175
2020,3,21,15,35.4952
2020,3,21,16,35.2387
2020,3,21,17,36.52674
2020,3,21,18,37.70311
2020,3,21,19,38.12355
2020,3,21,20,39.45726
2020,3,21,21,39.40944
2020,3,21,22,38.66274
2020,3,21,23,40.05542
2020,3,21,24,37.48917
2020,3,22,1,36.0644
2020,3,22,2,35.63155
2020,3,22,3,35.62951
2020,3,22,4,35.49487
2020,3,22,5,36.06479
2020,3,22,6,37.07502
2020,3,22,7,38.23022
2020,3,22,8,39.37852
2020,3,22,9,41.42829
2020,3,22,10,42.4577
2020,3,22,11,42.75178
2020,3,22,12,42.01721
2020,3,22,13,40.43325
2020,3,22,14,39.29806
2020,3,22,15,37.72159
2020,3,22,16,36.94046
2020,3,22,17,37.13708
2020,3,22,18,38.14255
2020,3,22,19,39.21001
2020,3,22,20,40.10233
2020,3,22,21,40.13503
2020,3,22,22,39.36373
2020,3,22,23,41.53676
2020,3,22,24,39.77278
2020,3,23,1,38.42379
2020,3,23,2,37.91366
2020,3,23,3,37.6189
2020,3,23,4,38.58691
2020,3,23,5,39.09777
2020,3,23,6,39.56662
2020,3,23,7,41.50568
2020,3,23,8,43.01701
2020,3,23,9,42.33441
2020,3,23,10,40.76148
2020,3,23,11,39.22994
2020,3,23,12,38.16801
2020,3,23,13,37.15539
2020,3,23,14,36.65764
2020,3,23,15,36.13304
2020,3,23,16,35.73134
2020,3,23,17,36.47906
2020,3,23,18,37.96639
2020,3,23,19,38.72912
2020,3,23,20,39.65905
2020,3,23,21,39.37099
2020,3,23,22,38.27889
2020,3,23,23,39.18059
2020,3,23,24,37.21169
2020,3,24,1,36.17115
2020,3,24,2,35.93114
2020,3,24,3,35.62604
2020,3,24,4,35.77277
2020,3,24,5,35.7883
2020,3,24,6,36.28428
2020,3,24,7,37.83836
2020,3,24,8,39.65322
2020,3,24,9,39.84062
2020,3,24,10,39.85965
2020,3,24,11,38.69891
2020,3,24,12,37.66998
2020,3,24,13,36.98177
2020,3,24,14,36.03979
2020,3,24,15,35.661
2020,3,24,16,34.9421
2020,3,24,17,33.8135
2020,3,24,18,34.21131
2020,3,24,19,35.78245
2020,3,24,20,37.20753
2020,3,24,21,37.30633
2020,3,24,22,36.47346
2020,3,24,23,37.84135
2020,3,24,24,35.47925
2020,3,25,1,34.11574
2020,3,25,2,34.03001
2020,3,25,3,33.89118
2020,3,25,4,34.2302
2020,3,25,5,34.81216
2020,3,25,6,35.72852
2020,3,25,7,37.41628
2020,3,25,8,38.92102
2020,3,25,9,39.44026
2020,3,25,10,38.99495
2020,3,25,11,38.11971
2020,3,25,12,37.31319
2020,3,25,13,36.19917
2020,3,25,14,35.56956
2020,3,25,15,34.97193
2020,3,25,16,34.23542
2020,3,25,17,34.27098
2020,3,25,18,34.95051
2020,3,25,19,35.97815
2020,3,25,20,36.73994
2020,3,25,21,37.03051
2020,3,25,22,36.29628
2020,3,25,23,37.72569
2020,3,25,24,35.65053
2020,3,26,1,34.82643
2020,3,26,2,34.43788
2020,3,26,3,34.19387
2020,3,26,4,34.6124
2020,3,26,5,34.85067
2020,3,26,6,35.80654
2020,3,26,7,37.59299
2020,3,26,8,38.62192
2020,3,26,9,38.39256
2020,3,26,10,37.73727
2020,3,26,11,37.34913
2020,3,26,12,36.54535
2020,3,26,13,35.5472
2020,3,26,14,34.66563
2020,3,26,15,33.65619
2020,3,26,16,33.51986
2020,3,26,17,33.38102
2020,3,26,18,33.38767
2020,3,26,19,33.9154
2020,3,26,20,34.9992
2020,3,26,21,35.64863
2020,3,26,22,34.80316
2020,3,26,23,36.55004
2020,3,26,24,34.74464
2020,3,27,1,34.24847
2020,3,27,2,33.87186
2020,3,27,3,34.19823
2020,3,27,4,34.82404
2020,3,27,5,35.63251
2020,3,27,6,36.63551
2020,3,27,7,38.72615
2020,3,27,8,39.86611
2020,3,27,9,39.23227
2020,3,27,10,38.30915
2020,3,27,11,37.87064
2020,3,27,12,37.22592
2020,3,27,13,36.76418
2020,3,27,14,37.19549
2020,3,27,15,37.51146
2020,3,27,16,38.15016
2020,3,27,17,39.15916
2020,3,27,18,40.34859
2020,3,27,19,40.67719
2020,3,27,20,41.14616
2020,3,27,21,40.75172
2020,3,27,22,39.6941
2020,3,27,23,41.59759
2020,3,27,24,40.09012
2020,3,28,1,38.73496
2020,3,28,2,38.31794
2020,3,28,3,38.48916
2020,3,28,4,39.11384
2020,3,28,5,39.74874
2020,3,28,6,40.46427
2020,3,28,7,41.43829
2020,3,28,8,42.34536
2020,3,28,9,42.6494
2020,3,28,10,42.14336
2020,3,28,11,41.90968
2020,3,28,12,41.24049
2020,3,28,13,40.66265
2020,3,28,14,39.48956
2020,3,28,15,38.86645
2020,3,28,16,38.18817
2020,3,28,17,38.34177
2020,3,28,18,39.36465
2020,3,28,19,40.22137
2020,3,28,20,40.98983
2020,3,28,21,40.77109
2020,3,28,22,40.25518
2020,3,28,23,42.69027
2020,3,28,24,40.88867
2020,3,29,1,39.58746
2020,3,29,2,39.37816
2020,3,29,3,39.42718
2020,3,29,4,39.79447
2020,3,29,5,40.29722
2020,3,29,6,41.02201
2020,3,29,7,41.7728
2020,3,29,8,42.8611
2020,3,29,9,43.34947
2020,3,29,10,41.92084
2020,3,29,11,40.09446
2020,3,29,12,38.46442
2020,3,29,13,37.07533
2020,3,29,14,36.03722
2020,3,29,15,35.54701
2020,3,29,16,34.89259
2020,3,29,17,34.78448
2020,3,29,18,35.11341
2020,3,29,19,36.0592
2020,3,29,20,37.39064
2020,3,29,21,37.57541
2020,3,29,22,37.17069
2020,3,29,23,38.37328
2020,3,29,24,36.44405
2020,3,30,1,35.51195
2020,3,30,2,34.87717
2020,3,30,3,35.05388
2020,3,30,4,35.46077
2020,3,30,5,36.02457
2020,3,30,6,36.95738
2020,3,30,7,39.03638
2020,3,30,8,40.52359
2020,3,30,9,40.89811
2020,3,30,10,40.11328
2020,3,30,11,39.16256
2020,3,30,12,37.09644
2020,3,30,13,34.65347
2020,3,30,14,34.59778
2020,3,30,15,35.11771
2020,3,30,16,34.46287
2020,3,30,17,34.07496
2020,3,30,18,35.12651
2020,3,30,19,35.77785
2020,3,30,20,36.40928
2020,3,30,21,36.40111
2020,3,30,22,35.85345
2020,3,30,23,37.4466
2020,3,30,24,35.52735
2020,3,31,1,34.34601
2020,3,31,2,33.92046
2020,3,31,3,34.25939
2020,3,31,4,34.51015
2020,3,31,5,35.0976
2020,3,31,6,35.94222
2020,3,31,7,37.39131
2020,3,31,8,38.67434
2020,3,31,9,38.97617
2020,3,31,10,38.17778
2020,3,31,11,37.58196
2020,3,31,12,36.43368
2020,3,31,13,35.24543
2020,3,31,14,34.46817
2020,3,31,15,33.76208
2020,3,31,16,33.12233
2020,3,31,17,32.73873
2020,3,31,18,33.11984
2020,3,31,19,33.93818
2020,3,31,20,34.74368
2020,3,31,21,35.1378
2020,3,31,22,34.10004
2020,3,31,23,35.94657
2020,3,31,24,33.97872
2020,4,1,1,33.12909
2020,4,1,2,32.77791
2020,4,1,3,32.8518
2020,4,1,4,33.33255
2020,4,1,5,33.97313
2020,4,1,6,35.09166
2020,4,1,7,37.11395
2020,4,1,8,37.78228
2020,4,1,9,36.46358
2020,4,1,10,35.33946
2020,4,1,11,34.55922
2020,4,1,12,33.7923
2020,4,1,13,32.73423
2020,4,1,14,33.03813
2020,4,1,15,31.93239
2020,4,1,16,31.17035
2020,4,1,17,31.07797
2020,4,1,18,31.5237
2020,4,1,19,32.759
2020,4,1,20,33.32201
2020,4,1,21,33.66013
2020,4,1,22,33.05796
2020,4,1,23,33.5419
2020,4,1,24,31.60457
2020,4,2,1,31.42723
2020,4,2,2,31.17595
2020,4,2,3,31.55565
2020,4,2,4,31.65761
2020,4,2,5,32.12349
2020,4,2,6,33.18266
2020,4,2,7,34.08755
2020,4,2,8,35.0338
2020,4,2,9,34.99327
2020,4,2,10,35.08134
2020,4,2,11,35.04468
2020,4,2,12,35.20093
2020,4,2,13,36.14053
2020,4,2,14,35.62521
2020,4,2,15,37.08385
2020,4,2,16,37.32215
2020,4,2,17,37.42545
2020,4,2,18,38.08337
2020,4,2,19,38.72008
2020,4,2,20,39.34392
2020,4,2,21,39.5571
2020,4,2,22,38.69133
2020,4,2,23,40.87252
2020,4,2,24,38.97447
2020,4,3,1,37.90202
2020,4,3,2,37.06632
2020,4,3,3,37.091
2020,4,3,4,37.70578
2020,4,3,5,37.93007
2020,4,3,6,39.03377
2020,4,3,7,41.10788
2020,4,3,8,42.13475
2020,4,3,9,41.51375
2020,4,3,10,40.11115
2020,4,3,11,39.27858
2020,4,3,12,38.25898
2020,4,3,13,36.9554
2020,4,3,14,36.30919
2020,4,3,15,35.6814
2020,4,3,16,35.16915
2020,4,3,17,34.8816
2020,4,3,18,35.19943
2020,4,3,19,36.25726
2020,4,3,20,37.61369
2020,4,3,21,37.36591
2020,4,3,22,36.95106
2020,4,3,23,38.79635
2020,4,3,24,36.4648
2020,4,4,1,35.11565
2020,4,4,2,35.00956
2020,4,4,3,35.12409
2020,4,4,4,35.31809
2020,4,4,5,36.06544
2020,4,4,6,37.09792
2020,4,4,7,38.80886
2020,4,4,8,39.08698
2020,4,4,9,38.25465
2020,4,4,10,37.59098
2020,4,4,11,36.64947
2020,4,4,12,35.67088
2020,4,4,13,34.76542
2020,4,4,14,34.04734
2020,4,4,15,33.99316
2020,4,4,16,33.46343
2020,4,4,17,33.00568
2020,4,4,18,33.5999
2020,4,4,19,34.27847
2020,4,4,20,35.25469
2020,4,4,21,35.19373
2020,4,4,22,34.50708
2020,4,4,23,35.88747
2020,4,4,24,34.12978
2020,4,5,1,32.96436
2020,4,5,2,32.80461
2020,4,5,3,32.61646
2020,4,5,4,33.03942
2020,4,5,5,33.94532
2020,4,5,6,34.69643
2020,4,5,7,35.83917
2020,4,5,8,36.64485
2020,4,5,9,36.10026
2020,4,5,10,35.61602
2020,4,5,11,34.44393
2020,4,5,12,33.24619
2020,4,5,13,33.01094
2020,4,5,14,32.38065
2020,4,5,15,31.5351
2020,4,5,16,30.60319
2020,4,5,17,30.80388
2020,4,5,18,31.39499
2020,4,5,19,31.83735
2020,4,5,20,32.47243
2020,4,5,21,33.08243
2020,4,5,22,32.57263
2020,4,5,23,34.07375
2020,4,5,24,32.27352
2020,4,6,1,31.481
2020,4,6,2,31.46323
2020,4,6,3,31.85649
2020,4,6,4,32.39567
2020,4,6,5,33.01183
2020,4,6,6,34.55709
2020,4,6,7,36.26363
2020,4,6,8,36.77577
2020,4,6,9,35.86664
2020,4,6,10,34.72913
2020,4,6,11,33.57411
2020,4,6,12,33.02403
2020,4,6,13,32.5177
2020,4,6,14,31.69244
2020,4,6,15,30.7625
2020,4,6,16,30.21384
2020,4,6,17,29.53981
2020,4,6,18,30.31824
2020,4,6,19,31.20236
2020,4,6,20,32.03989
2020,4,6,21,32.78609
2020,4,6,22,32.14429
2020,4,6,23,32.78652
2020,4,6,24,30.96669
2020,4,7,1,30.48584
2020,4,7,2,30.31605
2020,4,7,3,31.61879
2020,4,7,4,32.22801
2020,4,7,5,32.86245
2020,4,7,6,33.76932
2020,4,7,7,35.6359
2020,4,7,8,36.10008
2020,4,7,9,35.29525
2020,4,7,10,34.13025
2020,4,7,11,33.81333
2020,4,7,12,33.20998
2020,4,7,13,32.70691
2020,4,7,14,31.9256
2020,4,7,15,30.9691
2020,4,7,16,30.09146
2020,4,7,17,29.94623
2020,4,7,18,30.27975
2020,4,7,19,30.97493
2020,4,7,20,31.54009
2020,4,7,21,32.26284
2020,4,7,22,31.66994
2020,4,7,23,32.96066
2020,4,7,24,31.15515
2020,4,8,1,30.70512
2020,4,8,2,30.92845
2020,4,8,3,31.12232
2020,4,8,4,32.01998
2020,4,8,5,32.63736
2020,4,8,6,34.35747
2020,4,8,7,35.76201
2020,4,8,8,36.2552
2020,4,8,9,35.16701
2020,4,8,10,34.09198
2020,4,8,11,33.0154
2020,4,8,12,32.30563
2020,4,8,13,31.71385
2020,4,8,14,30.83318
2020,4,8,15,30.02565
2020,4,8,16,29.90371
2020,4,8,17,29.60324
2020,4,8,18,30.06895
2020,4,8,19,30.24283
2020,4,8,20,31.01555
2020,4,8,21,31.98889
2020,4,8,22,31.50831
2020,4,8,23,32.91342
2020,4,8,24,30.82685
2020,4,9,1,30.58039
2020,4,9,2,30.49622
2020,4,9,3,30.91177
2020,4,9,4,31.50166
2020,4,9,5,32.27308
2020,4,9,6,33.48267
2020,4,9,7,35.59252
2020,4,9,8,36.10905
2020,4,9,9,35.62984
2020,4,9,10,34.63222
2020,4,9,11,32.87446
2020,4,9,12,31.60966
2020,4,9,13,30.5937
2020,4,9,14,29.57367
2020,4,9,15,29.16646
2020,4,9,16,28.67561
2020,4,9,17,28.65682
2020,4,9,18,29.23793
2020,4,9,19,30.4855
2020,4,9,20,31.13772
2020,4,9,21,31.12314
2020,4,9,22,30.29755
2020,4,9,23,30.60368
2020,4,9,24,28.98902
2020,4,10,1,28.26813
2020,4,10,2,27.97628
2020,4,10,3,28.72245
2020,4,10,4,28.8992
2020,4,10,5,29.50211
2020,4,10,6,30.95245
2020,4,10,7,32.612
2020,4,10,8,33.33396
2020,4,10,9,32.82994
2020,4,10,10,31.91321
2020,4,10,11,31.3907
2020,4,10,12,30.7785
2020,4,10,13,30.01238
2020,4,10,14,29.75627
2020,4,10,15,29.40279
2020,4,10,16,29.88866
2020,4,10,17,29.42216
2020,4,10,18,29.94511
2020,4,10,19,30.84157
2020,4,10,20,31.6814
2020,4,10,21,31.71857
2020,4,10,22,31.29238
2020,4,10,23,32.86752
2020,4,10,24,30.91975
2020,4,11,1,30.25164
2020,4,11,2,30.28466
2020,4,11,3,30.47639
2020,4,11,4,30.70322
2020,4,11,5,31.65376
2020,4,11,6,32.83973
2020,4,11,7,33.89324
2020,4,11,8,33.93805
2020,4,11,9,33.19864
2020,4,11,10,33.26659
2020,4,11,11,32.50513
2020,4,11,12,31.77786
2020,4,11,13,31.38425
2020,4,11,14,30.37993
2020,4,11,15,29.78865
2020,4,11,16,29.48718
2020,4,11,17,29.34931
2020,4,11,18,30.19271
2020,4,11,19,31.44181
2020,4,11,20,32.32399
2020,4,11,21,32.57945
2020,4,11,22,32.12047
2020,4,11,23,33.42483
2020,4,11,24,31.51427
2020,4,12,1,30.6151
2020,4,12,2,30.10952
2020,4,12,3,30.57774
2020,4,12,4,30.73632
2020,4,12,5,31.91206
2020,4,12,6,32.97192
2020,4,12,7,34.30912
2020,4,12,8,35.49998
2020,4,12,9,36.52542
2020,4,12,10,36.75945
2020,4,12,11,36.4308
2020,4,12,12,36.47117
2020,4,12,13,36.37022
2020,4,12,14,36.14891
2020,4,12,15,35.92501
2020,4,12,16,35.13777
2020,4,12,17,35.38802
2020,4,12,18,35.93436
2020,4,12,19,36.32881
2020,4,12,20,37.00541
2020,4,12,21,37.37932
2020,4,12,22,36.33434
2020,4,12,23,39.01497
2020,4,12,24,37.20049
2020,4,13,1,35.48945
2020,4,13,2,35.18521
2020,4,13,3,35.62555
2020,4,13,4,36.02144
2020,4,13,5,36.54191
2020,4,13,6,37.59083
2020,4,13,7,39.43553
2020,4,13,8,40.43887
2020,4,13,9,40.72535
2020,4,13,10,39.93037
2020,4,13,11,39.54928
2020,4,13,12,40.38276
2020,4,13,13,40.23874
2020,4,13,14,40.33617
2020,4,13,15,40.25766
2020,4,13,16,38.68285
2020,4,13,17,38.54489
2020,4,13,18,39.04167
2020,4,13,19,39.79162
2020,4,13,20,40.31909
2020,4,13,21,40.7077
2020,4,13,22,40.15071
2020,4,13,23,43.07816
2020,4,13,24,40.80396
2020,4,14,1,39.46486
2020,4,14,2,39.36336
2020,4,14,3,39.81332
2020,4,14,4,40.48763
2020,4,14,5,41.16161
2020,4,14,6,42.63357
2020,4,14,7,44.30892
2020,4,14,8,45.05617
2020,4,14,9,44.5666
2020,4,14,10,43.87843
2020,4,14,11,42.66146
2020,4,14,12,41.99118
2020,4,14,13,41.28006
2020,4,14,14,40.4198
2020,4,14,15,39.95877
2020,4,14,16,39.04828
2020,4,14,17,38.22855
2020,4,14,18,38.63258
2020,4,14,19,39.3826
2020,4,14,20,40.16523
2020,4,14,21,40.15858
2020,4,14,22,39.32443
2020,4,14,23,41.41052
2020,4,14,24,38.62409
2020,4,15,1,37.27713
2020,4,15,2,37.20349
2020,4,15,3,37.49725
2020,4,15,4,37.57466
2020,4,15,5,38.07126
2020,4,15,6,38.98164
2020,4,15,7,40.32555
2020,4,15,8,40.8259
2020,4,15,9,41.50324
2020,4,15,10,42.0184
2020,4,15,11,40.97657
2020,4,15,12,39.92902
2020,4,15,13,39.05742
2020,4,15,14,38.57166
2020,4,15,15,37.69106
2020,4,15,16,36.49821
2020,4,15,17,36.13619
2020,4,15,18,36.18281
2020,4,15,19,37.59537
2020,4,15,20,38.28417
2020,4,15,21,37.88604
2020,4,15,22,36.72051
2020,4,15,23,38.3411
2020,4,15,24,35.94596
2020,4,16,1,34.75816
2020,4,16,2,34.77046
2020,4,16,3,34.50395
2020,4,16,4,34.88413
2020,4,16,5,35.83574
2020,4,16,6,37.36605
2020,4,16,7,38.33754
2020,4,16,8,38.97913
2020,4,16,9,39.79039
2020,4,16,10,39.67759
2020,4,16,11,39.50452
2020,4,16,12,39.36994
2020,4,16,13,39.02779
2020,4,16,14,38.45788
2020,4,16,15,37.99119
2020,4,16,16,37.4181
2020,4,16,17,36.20218
2020,4,16,18,37.18483
2020,4,16,19,38.15161
2020,4,16,20,38.47453
2020,4,16,21,39.30337
2020,4,16,22,38.62537
2020,4,16,23,41.10396
2020,4,16,24,38.96646
2020,4,17,1,37.68522
2020,4,17,2,37.32704
2020,4,17,3,37.20455
2020,4,17,4,37.78606
2020,4,17,5,38.71037
2020,4,17,6,39.55884
2020,4,17,7,41.17692
2020,4,17,8,41.66522
2020,4,17,9,40.79434
2020,4,17,10,39.62196
2020,4,17,11,38.42836
2020,4,17,12,37.71257
2020,4,17,13,36.66563
2020,4,17,14,35.78653
2020,4,17,15,35.33638
2020,4,17,16,34.22721
2020,4,17,17,33.69516
2020,4,17,18,34.1081
2020,4,17,19,34.38152
2020,4,17,20,34.88867
2020,4,17,21,36.60647
2020,4,17,22,36.51919
2020,4,17,23,38.64006
2020,4,17,24,36.68608
2020,4,18,1,35.24683
2020,4,18,2,34.92615
2020,4,18,3,35.31835
2020,4,18,4,36.05431
2020,4,18,5,36.77234
2020,4,18,6,37.78383
2020,4,18,7,38.81444
2020,4,18,8,38.92768
2020,4,18,9,38.58465
2020,4,18,10,38.06809
2020,4,18,11,37.137
2020,4,18,12,35.73382
2020,4,18,13,34.66754
2020,4,18,14,34.49777
2020,4,18,15,35.41399
2020,4,18,16,35.01376
2020,4,18,17,34.89458
2020,4,18,18,36.03989
2020,4,18,19,37.17434
2020,4,18,20,37.28617
2020,4,18,21,36.99945
2020,4,18,22,35.86877
2020,4,18,23,37.20379
2020,4,18,24,34.62525
2020,4,19,1,33.26507
2020,4,19,2,33.15395
2020,4,19,3,33.07071
2020,4,19,4,33.09261
2020,4,19,5,33.61574
2020,4,19,6,34.50815
2020,4,19,7,35.35321
2020,4,19,8,35.92512
2020,4,19,9,36.09564
2020,4,19,10,35.76692
2020,4,19,11,34.95547
2020,4,19,12,34.11546
2020,4,19,13,33.64568
2020,4,19,14,33.01528
2020,4,19,15,32.74083
2020,4,19,16,31.47148
2020,4,19,17,31.64978
2020,4,19,18,33.07828
2020,4,19,19,33.36432
2020,4,19,20,33.76359
2020,4,19,21,34.03918
2020,4,19,22,33.45724
2020,4,19,23,34.90985
2020,4,19,24,32.21588
2020,4,20,1,31.5274
2020,4,20,2,31.57416
2020,4,20,3,31.50024
2020,4,20,4,31.84387
2020,4,20,5,32.38674
2020,4,20,6,33.33732
2020,4,20,7,34.86403
2020,4,20,8,35.66719
2020,4,20,9,36.51442
2020,4,20,10,35.80215
2020,4,20,11,34.35299
2020,4,20,12,33.70187
2020,4,20,13,33.08714
2020,4,20,14,32.27819
2020,4,20,15,31.44481
2020,4,20,16,30.51333
2020,4,20,17,29.91314
2020,4,20,18,30.06081
2020,4,20,19,30.36441
2020,4,20,20,31.19465
2020,4,20,21,32.24443
2020,4,20,22,31.89185
2020,4,20,23,33.84311
2020,4,20,24,31.96756
2020,4,21,1,31.00261
2020,4,21,2,30.91958
2020,4,21,3,31.27832
2020,4,21,4,32.03461
2020,4,21,5,32.89732
2020,4,21,6,33.94128
2020,4,21,7,35.41473
2020,4,21,8,35.23196
2020,4,21,9,34.77013
2020,4,21,10,34.02202
2020,4,21,11,32.81286
2020,4,21,12,32.03647
2020,4,21,13,31.09626
2020,4,21,14,30.35504
2020,4,21,15,29.70424
2020,4,21,16,28.86854
2020,4,21,17,28.67502
2020,4,21,18,28.92627
2020,4,21,19,29.71869
2020,4,21,20,29.91926
2020,4,21,21,30.65669
2020,4,21,22,30.02061
2020,4,21,23,30.54508
2020,4,21,24,28.64057
2020,4,22,1,28.17187
2020,4,22,2,28.52929
2020,4,22,3,28.56731
2020,4,22,4,29.52327
2020,4,22,5,30.46995
2020,4,22,6,31.66533
2020,4,22,7,32.99051
2020,4,22,8,33.27186
2020,4,22,9,33.05749
2020,4,22,10,32.21991
2020,4,22,11,31.07816
2020,4,22,12,30.4775
2020,4,22,13,29.5703
2020,4,22,14,29.13898
2020,4,22,15,28.44294
2020,4,22,16,28.48397
2020,4,22,17,27.79304
2020,4,22,18,27.95998
2020,4,22,19,28.81973
2020,4,22,20,29.00531
2020,4,22,21,29.85461
2020,4,22,22,29.28006
2020,4,22,23,29.91629
2020,4,22,24,28.2307
2020,4,23,1,27.56432
2020,4,23,2,27.73844
2020,4,23,3,27.95299
2020,4,23,4,28.15418
2020,4,23,5,28.62259
2020,4,23,6,30.2072
2020,4,23,7,31.41754
2020,4,23,8,32.68362
2020,4,23,9,33.78755
2020,4,23,10,34.17724
2020,4,23,11,34.29768
2020,4,23,12,33.47369
2020,4,23,13,32.76842
2020,4,23,14,31.55143
2020,4,23,15,30.34288
2020,4,23,16,29.74463
2020,4,23,17,28.78462
2020,4,23,18,30.15467
2020,4,23,19,31.66151
2020,4,23,20,32.12598
2020,4,23,21,32.39127
2020,4,23,22,31.40176
2020,4,23,23,33.56156
2020,4,23,24,31.48999
2020,4,24,1,30.32433
2020,4,24,2,29.73308
2020,4,24,3,30.19273
2020,4,24,4,30.18595
2020,4,24,5,30.29182
2020,4,24,6,31.41845
2020,4,24,7,33.10972
2020,4,24,8,34.0041
2020,4,24,9,34.72799
2020,4,24,10,35.22925
2020,4,24,11,34.94616
2020,4,24,12,34.15896
2020,4,24,13,33.66045
2020,4,24,14,32.90292
2020,4,24,15,31.99063
2020,4,24,16,30.87684
2020,4,24,17,30.5621
2020,4,24,18,30.9106
2020,4,24,19,31.7288
2020,4,24,20,32.28052
2020,4,24,21,33.3524
2020,4,24,22,32.41725
2020,4,24,23,33.73587
2020,4,24,24,31.32712
2020,4,25,1,30.5827
2020,4,25,2,30.15478
2020,4,25,3,29.96429
2020,4,25,4,30.23317
2020,4,25,5,30.56042
2020,4,25,6,31.25577
2020,4,25,7,32.39358
2020,4,25,8,33.2476
2020,4,25,9,34.1594
2020,4,25,10,34.4318
2020,4,25,11,33.61781
2020,4,25,12,32.71775
2020,4,25,13,32.14302
2020,4,25,14,31.32653
2020,4,25,15,30.0885
2020,4,25,16,28.87828
2020,4,25,17,28.58688
2020,4,25,18,28.98518
2020,4,25,19,29.869
2020,4,25,20,29.96672
2020,4,25,21,31.12136
2020,4,25,22,30.74612
2020,4,25,23,32.1563
2020,4,25,24,30.12864
2020,4,26,1,29.38553
2020,4,26,2,29.25473
2020,4,26,3,29.45951
2020,4,26,4,29.65627
2020,4,26,5,30.16452
2020,4,26,6,30.98061
2020,4,26,7,31.88027
2020,4,26,8,31.719
2020,4,26,9,31.36807
2020,4,26,10,30.78807
2020,4,26,11,30.31491
2020,4,26,12,30.10541
2020,4,26,13,30.28421
2020,4,26,14,30.83778
2020,4,26,15,30.62015
2020,4,26,16,31.37949
2020,4,26,17,31.34888
2020,4,26,18,31.13855
2020,4,26,19,31.02719
2020,4,26,20,31.13103
2020,4,26,21,31.60784
2020,4,26,22,31.05684
2020,4,26,23,31.92592
2020,4,26,24,30.00871
2020,4,27,1,28.89733
2020,4,27,2,28.97262
2020,4,27,3,28.88298
2020,4,27,4,29.15493
2020,4,27,5,29.56967
2020,4,27,6,30.85868
2020,4,27,7,32.33666
2020,4,27,8,33.14123
2020,4,27,9,33.77287
2020,4,27,10,33.23018
2020,4,27,11,31.71193
2020,4,27,12,30.85006
2020,4,27,13,30.09705
2020,4,27,14,28.74679
2020,4,27,15,27.78506
2020,4,27,16,27.06157
2020,4,27,17,26.7728
2020,4,27,18,26.93651
2020,4,27,19,27.47537
2020,4,27,20,28.13552
2020,4,27,21,28.74017
2020,4,27,22,27.96745
2020,4,27,23,27.34078
2020,4,27,24,25.46198
2020,4,28,1,24.91668
2020,4,28,2,25.26937
2020,4,28,3,25.35369
2020,4,28,4,25.87066
2020,4,28,5,26.30489
2020,4,28,6,27.49073
2020,4,28,7,28.83378
2020,4,28,8,29.51964
2020,4,28,9,29.57907
2020,4,28,10,29.79512
2020,4,28,11,29.4413
2020,4,28,12,29.29771
2020,4,28,13,28.8058
2020,4,28,14,27.87108
2020,4,28,15,27.51936
2020,4,28,16,26.90885
2020,4,28,17,26.87571
2020,4,28,18,26.86606
2020,4,28,19,27.47021
2020,4,28,20,27.63409
2020,4,28,21,28.27924
2020,4,28,22,27.61597
2020,4,28,23,29.23987
2020,4,28,24,27.14128
2020,4,29,1,26.5449
2020,4,29,2,26.45783
2020,4,29,3,26.63895
2020,4,29,4,27.33499
2020,4,29,5,28.28977
2020,4,29,6,29.66543
2020,4,29,7,31.0014
2020,4,29,8,30.58322
2020,4,29,9,29.83216
2020,4,29,10,29.16971
2020,4,29,11,28.38926
2020,4,29,12,27.59267
2020,4,29,13,26.74323
2020,4,29,14,25.87396
2020,4,29,15,25.09793
2020,4,29,16,25.02913
2020,4,29,17,25.11164
2020,4,29,18,25.4827
2020,4,29,19,26.07017
2020,4,29,20,26.56733
2020,4,29,21,27.87269
2020,4,29,22,27.43511
2020,4,29,23,27.49469
